Year,Month,Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Precipitation_Total
2019,Jan,19,77,63.8,54,57,50.6,46,88,65.8,34,8,2.5,0,30,30,29.9,0
2019,Jan,20,77,64.1,52,55,53.4,50,94,70.9,41,8,2.5,0,30,30,29.9,0
2019,Jan,21,81,65.5,54,55,53.7,52,94,68.4,37,7,1.9,0,30,29.9,29.9,0
2019,Jan,22,82,67.3,54,57,55.2,52,94,68.5,37,6,1.6,0,30,30,29.9,0
2019,Jan,23,84,68.8,55,59,55.4,52,94,66.3,35,7,2.2,0,30,29.9,29.9,0
2019,Jan,24,86,69.7,57,61,57.6,55,94,68.7,40,7,2.2,0,30,30,29.9,0
2019,Jan,25,84,70.3,57,59,57.5,55,94,66.8,40,9,5.2,0,30,30,29.9,0
2019,Jan,26,84,71.3,61,61,58.8,57,88,66.7,40,10,5.3,0,30.1,30,29.9,0
2019,Jan,27,79,71.5,64,61,59,55,83,65.8,44,14,6.5,0,30.1,30,29.9,0
2019,Jan,28,72,67.1,61,61,58.9,54,88,75.3,64,10,5.7,0,30.1,30,29.9,0
2019,Jan,29,75,63.7,52,54,47.6,45,77,58,36,14,5.6,0,30,30,29.9,0
2019,Jan,30,73,62.5,52,46,44.4,39,77,54.4,29,12,4.8,0,30.1,30,30,0
2019,Jan,31,77,67.2,52,54,52,46,82,59.6,41,10,4.8,0,30.1,30,29.9,0
2019,Feb,1,82,66.6,54,55,53.3,50,94,65.2,37,6,2.2,0,30,29.9,29.9,0
2019,Feb,2,82,68.1,54,54,53.1,50,94,61.3,32,9,2.8,0,30,29.9,29.9,0
2019,Feb,3,84,70.3,54,57,51.3,46,100,54.8,28,10,3.1,0,30.1,30,29.9,0
2019,Feb,4,84,69.3,57,54,51.4,46,82,56.3,27,8,3,0,30.1,30,29.9,0
2019,Feb,5,81,67.6,55,54,51.6,50,88,59.2,34,12,3.6,0,30.1,29.9,29.9,0
2019,Feb,6,84,69.2,54,55,52.9,50,94,59.6,30,7,2.4,0,29.9,29.9,29.8,0
2019,Feb,7,84,72.5,59,63,58.9,54,88,64.7,39,8,2.9,0,30,29.9,29.8,0
2019,Feb,8,86,73.8,63,64,61.5,59,88,66.5,43,14,5.4,0,30,29.9,29.9,0
2019,Feb,9,79,69.8,61,64,61.6,57,94,75.8,57,13,6.5,0,30,29.9,29.9,0
2019,Feb,10,77,65.9,55,57,49.6,48,94,58.4,36,14,7.2,0,30.1,30,30,0
2019,Feb,11,77,66.5,55,54,51.5,48,82,60.5,36,13,5.4,0,30.1,30,30,0
2019,Feb,12,81,68.8,57,55,50,45,82,54.5,28,13,5.7,0,30.1,30.1,30,0
2019,Feb,13,82,69.7,57,57,52.5,48,88,57.4,32,10,3.8,0,30.1,30,29.9,0
2019,Feb,14,86,72.9,59,57,55.8,52,88,57.8,35,7,2.8,0,30,29.9,29.9,0
2019,Feb,15,88,74.5,61,63,59.6,57,88,62,40,10,4.1,0,30,29.9,29.9,0
2019,Feb,16,82,71.8,64,63,60.5,57,88,68.5,48,13,4.5,0,30,29.9,29.8,0
2019,Feb,17,84,71.6,59,63,58.1,52,88,64.4,40,9,5.3,0,29.9,29.8,29.7,0
2019,Feb,18,82,70.2,57,57,54.6,52,88,60.4,35,9,2.6,0,29.9,29.8,29.8,0
2019,Feb,19,90,75.9,59,64,61.3,57,94,64.6,33,12,5.5,0,30,29.9,29.8,0
2019,Feb,20,91,77.4,68,72,61.6,57,88,60.7,34,10,3.8,0,30,30,29.9,0
2019,Feb,21,91,78.5,68,72,61.8,57,94,60,31,7,3.4,0,30,29.9,29.9,0
2019,Feb,22,95,82,68,72,68.3,64,100,65.4,38,9,4.8,0,29.9,29.8,29.7,0
2019,Feb,23,93,82.1,72,68,66.5,63,78,60.5,44,13,4.6,0,29.9,29.8,29.7,0
2019,Feb,24,90,77,61,64,58.4,52,94,56.9,31,25,7.3,0,29.9,29.8,29.7,0
2019,Feb,25,77,68.7,61,68,64.1,59,100,86.3,69,16,5.3,0,29.9,29.8,29.7,0
2019,Feb,26,75,67.8,66,68,65.3,64,100,92.4,78,10,6.4,0,29.9,29.8,29.7,0
2019,Feb,27,81,69.9,63,72,65.2,61,100,86.4,65,17,8.7,3,29.9,29.8,29.7,0
2019,Feb,28,75,70,66,72,66,63,100,87.5,78,12,4.7,0,29.9,29.8,29.8,0
2019,Mar,1,77,67.9,57,61,55.6,54,94,67.8,44,12,5.1,0,30,29.9,29.9,0
2019,Mar,2,81,68.9,57,57,53.6,48,94,61.7,32,9,3.6,0,30,29.9,29.8,0
2019,Mar,3,82,73.5,55,66,58.9,52,88,63.2,37,7,2.4,0,29.9,29.8,29.7,0
2019,Mar,4,82,75.4,70,75,71,66,100,86,70,13,6.5,0,29.8,29.7,29.6,0
2019,Mar,5,82,75.7,68,73,70.4,66,100,84.2,66,9,3.8,0,29.8,29.7,29.7,0
2019,Mar,6,84,75.2,68,70,68.2,64,100,80.1,51,8,3.9,0,29.8,29.8,29.7,0
2019,Mar,7,82,73,64,66,59.2,55,94,64.5,42,14,5.2,0,29.9,29.8,29.8,0
2019,Mar,8,86,75.5,64,61,57.4,50,83,56.5,30,9,3.9,0,29.9,29.9,29.8,0
2019,Mar,9,90,77.5,66,70,58.1,50,94,56.2,26,8,3.1,0,29.9,29.9,29.8,0
2019,Mar,10,88,79.8,72,75,72.9,70,94,81.1,62,16,9.5,0,29.9,29.9,29.8,0
2019,Mar,11,90,82.5,75,75,73.8,72,94,76.4,59,8,4,0,29.9,29.9,29.8,0
2019,Mar,12,95,84.1,75,77,72.7,64,94,72,36,14,6.8,3,29.9,29.8,29.8,0
2019,Mar,13,95,85.1,77,79,75.6,68,94,75.1,52,8,5,0,29.9,29.9,29.8,0
2019,Mar,14,95,83.9,73,77,70,63,100,67.1,34,17,4.2,0,30,29.9,29.8,0
2019,Mar,15,93,80.9,73,75,69.4,64,88,69.3,38,15,4.9,0,30,29.9,29.8,0
2019,Mar,16,93,81.9,73,70,66.6,63,83,61.3,36,12,6.1,0,30,29.9,29.8,0
2019,Mar,17,93,78.5,66,75,69.5,64,94,76.2,49,22,6.3,0,30,29.9,29.8,0
2019,Mar,18,88,77.6,68,70,67,64,94,71.3,49,9,5.4,0,30,29.9,29.7,0
2019,Mar,19,91,81.3,73,73,70.5,66,94,71.2,46,13,6.3,0,29.9,29.8,29.7,0
2019,Mar,20,91,82.4,75,77,73.2,70,94,75.5,49,12,5.2,0,29.9,29.8,29.7,0
2019,Mar,21,95,84.8,75,79,72.7,70,94,69.6,44,14,7.3,3,29.9,29.8,29.7,0
2019,Mar,22,97,81.2,73,79,72.9,70,94,77.7,44,18,6.5,0,29.9,29.8,29.7,0
2019,Mar,23,95,83,73,72,62.9,54,94,54.2,25,10,5.3,0,29.9,29.8,29.7,0
2019,Mar,24,93,81.2,70,63,54.7,45,78,45.3,19,10,3.2,0,29.9,29.8,29.7,0
2019,Mar,25,97,84.6,70,72,63.1,54,89,53.5,23,9,3.2,0,29.9,29.8,29.7,0
2019,Mar,26,95,80.8,70,73,65.4,57,89,60,47,20,8.7,0,29.9,29.9,29.8,0
2019,Mar,27,91,81.2,70,72,66,61,89,61.3,41,9,5,0,29.9,29.9,29.8,0
2019,Mar,28,91,84,75,75,73.8,72,94,73.2,55,9,6.7,0,29.9,29.8,29.7,0
2019,Mar,29,93,84.7,77,79,75,72,94,74.6,49,16,9.9,0,29.9,29.8,29.7,0
2019,Mar,30,93,84.8,77,79,77,73,94,78.9,52,13,7.3,0,29.8,29.7,29.7,0
2019,Mar,31,93,86.9,79,81,79.7,77,94,78.8,66,18,12.5,6,29.8,29.7,29.6,0
2019,Apr,1,90,81.8,73,79,74.1,68,94,78.4,62,16,9.1,0,29.9,29.8,29.7,0
2019,Apr,2,93,85,77,81,78.1,73,94,80.2,63,15,8,0,29.8,29.7,29.6,0
2019,Apr,3,95,85.3,77,81,77.6,75,94,79.4,53,16,8.8,0,29.8,29.8,29.7,0
2019,Apr,4,93,84.7,79,79,77.3,75,94,79.4,63,16,10.9,6,29.9,29.8,29.7,0
2019,Apr,5,91,82.5,73,82,74.7,66,89,77.2,69,29,8.4,0,29.8,29.8,29.7,0
2019,Apr,6,93,79.1,66,77,69.4,64,94,74.9,49,22,8.2,0,29.9,29.8,29.7,0
2019,Apr,7,90,80.8,70,73,71.2,68,94,73.1,55,123,9.7,0,29.9,29.8,29.6,0
2019,Apr,8,90,82.7,75,73,70.2,64,94,67.5,49,15,7.9,0,29.8,29.7,29.7,0
2019,Apr,9,93,79.7,66,79,71.2,61,100,76.6,58,17,8,0,29.8,29.7,29.6,0
2019,Apr,10,90,81.7,72,79,74.9,68,94,81,62,17,8.8,3,29.9,29.8,29.7,0
2019,Apr,11,93,84.7,79,81,78.3,77,94,81.8,63,14,7.7,0,29.8,29.7,29.6,0
2019,Apr,12,93,85.4,79,82,79.5,77,94,82.8,63,12,6.4,0,29.8,29.7,29.6,0
2019,Apr,13,97,84.4,75,82,74.7,68,94,74.5,47,93,10.4,5,29.8,29.7,29.6,0
2019,Apr,14,95,86.6,77,82,79.5,73,94,79.9,59,15,8.2,2,29.8,29.7,29.7,0
2019,Apr,15,99,87.7,81,82,80.3,77,94,79.7,56,16,9.2,3,29.8,29.7,29.6,0
2019,Apr,16,99,85.8,73,86,78.8,72,94,80.3,60,18,6.9,0,29.8,29.7,29.7,0
2019,Apr,17,97,84.9,75,75,73,70,89,68.6,50,12,5,0,29.8,29.8,29.7,0
2019,Apr,18,95,85.8,75,75,68.5,64,84,57.7,39,12,4.6,0,29.9,29.8,29.7,0
2019,Apr,19,93,83.5,75,73,66.7,63,79,58,41,14,5.7,0,29.8,29.7,29.7,0
2019,Apr,20,99,87.4,75,73,67.6,63,79,54.9,30,10,6.6,2,29.8,29.7,29.6,0
2019,Apr,21,99,83.3,70,77,70.8,66,94,69.7,41,17,7.5,0,29.8,29.7,29.6,0
2019,Apr,22,93,83.5,70,77,71.5,66,94,69.4,49,9,4.5,0,29.7,29.7,29.6,0
2019,Apr,23,99,87.8,77,79,72.8,66,94,64.4,39,10,5.8,0,29.8,29.7,29.7,0
2019,Apr,24,99,88.2,79,79,75.3,72,89,67,44,10,6.9,0,29.8,29.8,29.7,0
2019,Apr,25,97,88.5,82,81,77.7,75,89,71.4,50,14,9.2,3,29.8,29.7,29.7,0
2019,Apr,26,97,86.7,75,82,79.4,73,100,79.7,60,23,9.7,3,29.7,29.7,29.6,0
2019,Apr,27,100,90.4,82,84,81.6,81,94,76,56,17,11.9,7,29.7,29.6,29.5,0
2019,Apr,28,100,90.5,84,86,82,79,89,76.7,56,20,13.2,7,29.7,29.6,29.5,0
2019,Apr,29,100,89.4,82,86,80.9,79,89,76.5,53,22,14.5,7,29.7,29.6,29.6,0
2019,Apr,30,99,90.8,84,81,77,75,84,64.7,47,21,16.3,10,29.7,29.6,29.6,0
2019,May,1,97,89.2,82,82,79.3,77,94,73,56,20,13.8,7,29.7,29.7,29.6,0
2019,May,2,95,87.4,82,81,79.8,77,89,77.8,59,15,8.4,0,29.7,29.6,29.6,0
2019,May,3,86,79,75,84,76.7,73,100,93,79,20,12.5,5,29.7,29.5,29.1,0
2019,May,4,82,78.1,75,77,74.4,73,100,89.2,79,17,8.1,0,29.7,29.6,29.3,0
2019,May,5,99,87,75,81,78.7,75,100,77.3,53,14,9.9,3,29.8,29.7,29.6,0
2019,May,6,104,89.8,81,82,77.2,61,94,70.8,26,16,9.3,5,29.7,29.6,29.5,0
2019,May,7,102,90.1,82,84,79.7,75,94,73.8,42,15,10.3,7,29.7,29.6,29.5,0
2019,May,8,104,90.9,82,86,81.3,79,100,75.7,45,15,10.6,7,29.6,29.6,29.5,0
2019,May,9,102,91,84,86,82.6,81,94,78,50,16,11.9,7,29.6,29.5,29.5,0
2019,May,10,100,91.4,84,88,83.1,81,89,77.7,53,18,12.5,8,29.7,29.6,29.5,0
2019,May,11,99,90,84,86,82.1,81,94,79,60,17,12.6,8,29.7,29.6,29.6,0
2019,May,12,97,89.6,84,84,81.6,81,94,78.7,60,17,12.4,7,29.7,29.6,29.6,0
2019,May,13,97,85.2,70,82,77.8,70,100,80.1,60,21,10.8,3,29.8,29.6,29.5,0
2019,May,14,95,83.2,73,82,75.6,70,94,78.1,59,15,7.8,0,29.7,29.6,29.6,0
2019,May,15,97,87.1,77,84,79.6,73,94,79.4,56,15,8.3,0,29.7,29.7,29.6,0
2019,May,16,99,88.7,79,82,80,75,94,76.6,56,15,9.9,3,29.7,29.7,29.6,0
2019,May,17,99,90.5,82,84,81.9,81,94,78.1,56,15,12.4,7,29.7,29.6,29.5,0
2019,May,18,99,90.5,84,86,83.3,81,94,80.7,63,15,10.7,7,29.7,29.6,29.6,0
2019,May,19,100,89.1,84,86,81.6,70,94,79.6,55,18,8.7,3,29.7,29.7,29.6,0
2019,May,20,97,89.7,82,84,81.5,75,100,78.2,60,16,8.8,5,29.8,29.7,29.6,0
2019,May,21,99,90.1,84,82,81.8,81,94,77.8,60,17,12,8,29.7,29.7,29.6,0
2019,May,22,97,88.2,77,84,80.3,73,94,78.1,63,18,12.2,5,29.7,29.6,29.6,0
2019,May,23,95,88.3,77,82,79.8,73,89,75.9,63,17,13.9,6,29.7,29.6,29.6,0
2019,May,24,99,89,81,84,78.3,70,84,70.9,60,16,11.7,5,29.7,29.6,29.5,0
2019,May,25,91,82.7,70,82,77.3,68,94,84.5,71,26,11.9,0,29.7,29.6,29.5,0
2019,May,26,97,88.5,77,86,81.8,75,94,82.1,63,16,10,0,29.6,29.6,29.5,0
2019,May,27,99,89.7,84,84,82,81,94,79.3,60,16,11.7,6,29.7,29.6,29.5,0
2019,May,28,100,89,81,82,80.7,73,100,77.8,56,14,10,3,29.7,29.6,29.5,0
2019,May,29,99,89.5,82,84,81.3,79,94,77.8,60,16,9.7,0,29.6,29.6,29.5,0
2019,May,30,97,88.5,75,84,81.2,73,94,77.4,0,17,12.1,5,29.6,29.6,29.5,0
2019,May,31,97,89,75,82,80,73,94,75.2,60,17,12.7,6,29.7,29.6,29.5,0
2019,June,1,99,89.2,79,82,80.7,77,94,76.9,56,15,10.6,0,29.7,29.6,29.5,0
2019,June,2,95,81.6,73,82,76.8,72,94,86.5,63,23,9.6,0,29.7,29.6,29.5,0
2019,June,3,95,86.2,77,79,76.2,73,94,72.8,52,15,7.1,0,29.7,29.6,29.5,0
2019,June,4,95,87.8,81,82,80.4,77,94,79,59,15,10.2,5,29.7,29.6,29.5,0
2019,June,5,90,81.3,77,82,77.6,75,94,88.9,74,14,7,0,29.6,29.6,29.5,0
2019,June,6,91,83.8,79,81,79.5,77,94,86.7,71,12,6.5,3,29.6,29.6,29.5,0
2019,June,7,88,83,79,82,78.9,77,94,87.4,75,9,5.6,0,29.7,29.6,29.6,0
2019,June,8,95,86.4,79,82,80.3,77,94,81.8,59,9,5.2,0,29.6,29.6,29.5,0
2019,June,9,99,89.4,82,84,81.4,79,94,78.7,53,15,7.9,0,29.6,29.5,29.4,0
2019,June,10,99,90.1,84,84,82.2,81,94,79.3,60,15,10.2,6,29.5,29.5,29.4,0
2019,June,11,99,89.8,82,84,81,79,94,76,56,14,8.4,3,29.6,29.5,29.4,0
2019,June,12,99,87.3,73,86,80.3,72,94,80.8,60,17,8.6,0,29.6,29.5,29.4,0
2019,June,13,95,88.3,75,84,80.7,75,100,78.9,59,9,5.6,1,29.5,29.5,29.4,0
2019,June,14,102,90.7,82,84,81,77,94,74.5,50,12,5.8,0,29.5,29.4,29.4,0
2019,June,15,91,86.8,82,84,81.2,79,89,83.5,71,18,11.8,5,29.5,29.4,29.4,0
2019,June,16,102,89.6,82,82,80.4,79,89,75,50,17,10.8,0,29.5,29.4,29.4,0
2019,June,17,100,90.5,84,84,81.9,79,94,77.2,53,14,7,0,29.5,29.5,29.4,0
2019,June,18,95,86.3,81,84,80.9,79,94,84.4,67,17,5.9,0,29.5,29.5,29.4,0
2019,June,19,99,88.5,79,88,81.1,77,94,79.5,63,18,4.7,0,29.5,29.5,29.4,0
2019,June,20,97,87.8,81,86,82.4,77,100,84.5,67,10,5.7,0,29.6,29.5,29.4,0
2019,June,21,90,84.3,81,84,81.1,79,94,90,79,13,8.6,3,29.5,29.5,29.4,0
2019,June,22,95,86.2,81,82,80.3,79,100,82.8,59,18,9.3,3,29.6,29.6,29.5,0
2019,June,23,97,87.6,81,82,80.2,79,94,79,56,16,9.4,3,29.6,29.6,29.6,0
2019,June,24,95,87.9,82,84,81,79,94,80.2,63,14,9.4,6,29.7,29.6,29.5,0
2019,June,25,99,89.8,84,84,80.8,75,94,75.8,56,17,12.8,7,29.7,29.6,29.5,0
2019,June,26,97,89.8,84,82,79.3,75,94,71.8,53,18,15.1,12,29.6,29.5,29.5,0
2019,June,27,95,89.5,84,82,80.8,79,94,75.8,59,17,12.8,7,29.6,29.5,29.4,0
2019,June,28,90,86.1,82,82,79.6,77,89,81,66,14,8.3,3,29.5,29.4,29.4,0
2019,June,29,95,84.7,77,82,79,75,94,84.2,63,12,4.5,0,29.5,29.4,29.4,0
2019,June,30,95,85.3,79,81,80.3,77,94,84.5,63,18,5,0,29.5,29.4,29.4,0
2019,July,1,90,83.2,81,82,79.2,77,94,88.1,75,14,8.4,5,29.4,29.4,29.3,0
2019,July,2,90,82.7,79,84,79.8,77,94,91,84,15,7.6,0,29.5,29.4,29.4,0
2019,July,3,91,84.5,79,82,80.3,77,100,87,66,13,6.8,0,29.5,29.5,29.4,0
2019,July,4,95,88,81,81,80.6,79,94,78.4,63,14,6.2,0,29.5,29.4,29.4,0
2019,July,5,91,84,81,82,80.5,77,94,89.8,75,35,4.5,0,29.4,29.3,29.3,0
2019,July,6,88,83.6,81,84,80.3,77,94,89.7,79,14,8,0,29.4,29.3,29.3,0
2019,July,7,90,85.2,81,82,80.1,77,94,84.1,75,23,10.4,8,29.5,29.4,29.3,0
2019,July,8,95,87.2,82,82,81.1,79,94,81.7,63,16,11.8,7,29.5,29.4,29.4,0
2019,July,9,95,87.5,82,84,81.1,79,89,80.8,63,20,12.4,7,29.5,29.5,29.4,0
2019,July,10,93,86.1,79,82,80.5,77,94,83.6,71,16,10.6,5,29.5,29.5,29.4,0
2019,July,11,90,85.3,82,82,80.9,79,94,86.3,75,17,10.7,0,29.6,29.6,29.5,0
2019,July,12,91,86.5,82,82,81.2,81,94,83.4,71,15,10.8,5,29.6,29.6,29.5,0
2019,July,13,97,89.2,84,84,81.4,79,94,78.6,59,14,11.1,8,29.6,29.5,29.5,0
2019,July,14,100,90.8,84,82,80.8,79,84,73.1,50,14,9.8,7,29.6,29.5,29.4,0
2019,July,15,100,89.9,82,82,80.5,79,100,74.7,50,10,6.9,3,29.5,29.5,29.4,0
2019,July,16,99,86.2,81,84,79.6,77,94,81.4,60,12,3.9,0,29.6,29.5,29.5,0
2019,July,17,97,90,81,84,80.3,77,89,73.4,60,12,5,0,29.6,29.5,29.4,0
2019,July,18,95,88,81,84,80.6,79,94,78.8,59,10,5.5,0,29.6,29.5,29.4,0
2019,July,19,97,88,81,82,79.1,75,94,75.4,56,14,8.2,0,29.6,29.6,29.5,0
2019,July,20,97,88.3,81,82,80.5,79,94,78,56,16,9.9,5,29.7,29.6,29.5,0
2019,July,21,97,89.1,82,82,79.5,77,94,74.1,53,16,11.4,3,29.7,29.6,29.5,0
2019,July,22,97,88.3,82,82,80.4,79,89,77.6,60,17,11.3,7,29.6,29.6,29.5,0
2019,July,23,97,88.5,82,81,80.2,79,94,76.7,56,17,10.7,5,29.6,29.6,29.5,0
2019,July,24,97,86.8,81,81,79.5,77,94,80,56,15,7.1,0,29.6,29.5,29.4,0
2019,July,25,93,85.8,81,82,79.7,79,94,82,63,10,4.2,0,29.6,29.5,29.4,0
2019,July,26,88,81.9,79,82,79.4,77,100,91.9,79,9,3.9,0,29.5,29.5,29.4,0
2019,July,27,90,83.3,79,82,79.3,77,94,87.7,70,12,6.1,0,29.5,29.4,29.4,0
2019,July,28,90,82.4,79,81,79.1,77,100,89.9,75,17,10.8,7,29.5,29.5,29.4,0
2019,July,29,84,80.7,79,81,78.3,77,100,92.3,89,17,8.9,0,29.6,29.5,29.5,0
2019,July,30,90,83.6,79,84,79.8,77,94,88.5,75,14,8.7,3,29.6,29.6,29.5,0
2019,July,31,91,85,79,81,80,77,94,84.2,66,12,7.7,3,29.6,29.5,29.4,0
2019,Aug,1,91,85.3,81,81,79.5,77,94,82.8,70,14,6,0,29.6,29.5,29.4,0
2019,Aug,2,93,84.9,81,82,79.9,77,94,84.9,67,15,6.3,0,29.5,29.4,29.4,0
2019,Aug,3,91,84.9,81,82,80.5,77,94,86.2,71,12,5.2,0,29.5,29.4,29.4,0
2019,Aug,4,91,84.1,81,82,81,79,100,89.4,75,10,3.1,0,29.4,29.4,29.3,0
2019,Aug,5,97,87.9,81,84,81.6,79,100,82.5,60,9,4.9,0,29.4,29.3,29.3,0
2019,Aug,6,91,82.7,79,82,79.5,77,100,89.5,75,15,9,3,29.3,29.3,29.2,0
2019,Aug,7,86,80.6,79,82,78.7,77,100,94.1,89,17,12.8,8,29.3,29.3,29.2,0
2019,Aug,8,86,80.3,79,82,78.4,77,100,93.9,89,14,7.5,0,29.5,29.4,29.3,0
2019,Aug,9,91,85.2,79,82,80.3,77,94,85.5,75,12,5.9,0,29.6,29.5,29.4,0
2019,Aug,10,95,86.5,81,84,81.4,79,94,84.9,67,8,2.6,0,29.5,29.5,29.4,0
2019,Aug,11,97,87.6,81,84,81,79,94,80.9,60,9,5.3,0,29.5,29.4,29.4,0
2019,Aug,12,88,82.3,79,82,79.2,75,94,90.5,84,15,5.4,0,29.4,29.4,29.4,0
2019,Aug,13,86,81.1,79,82,78.6,77,100,92.2,84,14,7.8,0,29.6,29.5,29.4,0
2019,Aug,14,88,82.7,77,84,80.1,75,100,91.5,79,15,9.6,3,29.7,29.6,29.5,0
2019,Aug,15,84,81.2,77,82,79.2,75,94,93.4,89,9,6.7,0,29.7,29.6,29.6,0
2019,Aug,16,90,81.8,75,84,79.1,75,100,92.4,79,24,5.8,0,29.7,29.6,29.5,0
2019,Aug,17,79,78.2,75,79,76.6,75,100,95.2,94,10,4.7,0,29.6,29.6,29.5,0
2019,Aug,18,84,80.3,77,81,77.5,75,100,91.7,84,13,6.9,0,29.7,29.6,29.5,0
2019,Aug,19,93,85.3,79,84,79.9,77,94,84,66,16,9.4,3,29.7,29.6,29.6,0
2019,Aug,20,91,83.3,79,82,80.5,77,94,90.8,75,10,4.7,0,29.7,29.6,29.5,0
2019,Aug,21,95,87.1,79,84,81.8,77,94,84.1,71,10,5.3,0,29.6,29.6,29.5,0
2019,Aug,22,95,84,75,84,78.7,75,100,85,67,12,3.8,0,29.6,29.6,29.4,0
2019,Aug,23,91,83.8,77,84,79.7,77,100,88.4,75,15,5,0,29.6,29.6,29.5,0
2019,Aug,24,84,81.1,77,82,79.3,75,100,93.7,89,8,5.3,0,29.6,29.6,29.5,0
2019,Aug,25,86,81.2,77,82,78.7,75,100,92.2,84,12,6.8,3,29.6,29.5,29.5,0
2019,Aug,26,90,81.8,79,82,78.7,77,94,90.5,75,14,6.9,3,29.6,29.5,29.5,0
2019,Aug,27,93,83.7,79,84,79.8,77,94,88.5,67,12,5.8,0,29.6,29.5,29.5,0
2019,Aug,28,91,84.4,79,86,80.6,77,94,88,66,10,5.4,0,29.6,29.6,29.5,0
2019,Aug,29,91,83.1,79,82,80.2,77,100,90.7,75,14,4.9,0,29.7,29.6,29.5,0
2019,Aug,30,95,86.4,81,84,80.7,79,94,83.1,63,14,6.1,0,29.6,29.5,29.4,0
2019,Aug,31,93,88,81,84,80.7,79,94,79.2,63,9,5.1,0,29.6,29.5,29.4,0
2019,Sep,1,93,84,77,82,79.2,75,94,86,67,12,3.8,0,29.6,29.5,29.4,0
2019,Sep,2,93,84.1,79,82,80,77,100,87.7,67,17,5.8,0,29.6,29.5,29.4,0
2019,Sep,3,99,83.1,81,84,79.9,77,94,90.3,63,10,5.8,0,29.5,29.5,29.4,0
2019,Sep,4,90,83.9,81,84,80.6,77,94,90,84,12,7.1,0,29.5,29.5,29.4,0
2019,Sep,5,91,84.3,81,82,80.7,77,94,88.5,71,14,7.8,0,29.5,29.5,29.4,0
2019,Sep,6,91,84.8,81,82,80,79,94,85.5,70,13,8.5,5,29.5,29.4,29.4,0
2019,Sep,7,88,81.7,79,81,79.7,77,100,92.9,79,13,7.7,5,29.5,29.5,29.4,0
2019,Sep,8,86,81.5,79,84,79.9,77,100,94.3,89,9,5.8,0,29.6,29.5,29.5,0
2019,Sep,9,91,85.3,79,82,81.1,77,94,87,75,14,7.5,5,29.6,29.5,29.5,0
2019,Sep,10,91,84.3,81,82,81.3,79,100,90.4,75,8,5.1,0,29.6,29.5,29.5,0
2019,Sep,11,88,82.4,79,84,80.6,77,100,93.5,89,18,4.5,0,29.6,29.6,29.5,0
2019,Sep,12,84,80.8,77,81,78.8,75,100,93.2,89,14,8.8,0,29.7,29.6,29.6,0
2019,Sep,13,90,83.2,79,82,80,77,94,90.2,79,16,8.6,3,29.8,29.7,29.6,0
2019,Sep,14,93,85.7,81,82,81,79,100,85.7,63,14,7.3,0,29.8,29.7,29.6,0
2019,Sep,15,93,86.6,81,82,80.6,79,94,82.5,63,9,6.5,0,29.7,29.6,29.6,0
2019,Sep,16,95,85.9,81,84,80.7,77,94,84.9,63,16,7.4,0,29.7,29.6,29.5,0
