Year,Month,Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Precipitation_Total
2019,May,30,80,80,80,56,56,56,43,43,43,2,2,2,0,0,0,0
2019,May,31,86,86,86,49,49,49,28,28,28,2,2,2,0,0,0,0
2019,June,1,103,94,85,56,54.5,53,37,28,19,3,2.5,2,0,0,0,0
2019,June,2,86,86,86,64,64,64,47,47,47,5,5,5,0,0,0,0
2019,June,3,104,97,90,72,68.5,65,55,41.5,28,8,7,6,0,0,0,0
2019,June,5,88,88,88,69,69,69,54,54,54,3,3,3,0,0,0,0
2019,June,6,102,94.5,87,69,67.5,66,55,43,31,3,2.5,2,0,0,0,0
2019,June,7,83,83,83,64,64,64,53,53,53,5,5,5,0,0,0,0
2019,June,8,87,87,87,75,75,75,68,68,68,2,2,2,0,0,0,0
2019,June,9,101,101,101,52,52,52,19,19,19,6,6,6,0,0,0,0
2019,June,11,85,85,85,59,59,59,42,42,42,0,0,0,0,0,0,0
2019,June,12,101,101,101,65,65,65,31,31,31,7,7,7,0,0,0,0
2019,June,13,91,89,87,65,64.5,64,49,45,41,5,3,1,0,0,0,0
2019,June,14,86,86,86,65,65,65,50,50,50,3,3,3,0,0,0,0
2019,June,15,99,93,87,63,62.5,62,44,37.5,31,10,7.5,5,0,0,0,0
2019,June,16,92,91,90,66,63.5,61,43,40.5,38,12,12,12,0,0,0,0
2019,June,18,83,83,83,73,73,73,73,73,73,6,6,6,0,0,0,0
2019,June,19,80,80,80,80,80,80,100,100,100,7,4.5,2,0,0,0,0
2019,June,20,73,73,73,73,73,73,100,100,100,1,1,1,0,0,0,0
2019,June,21,79,79,79,79,79,79,100,100,100,2,2,2,0,0,0,0
2019,June,23,88,86,84,76,75,74,77,69.5,62,7,6.5,6,0,0,0,0
2019,June,24,94,94,94,76,76,76,56,56,56,14,14,14,0,0,0,0
2019,June,25,90,86,82,80,79,78,92,80.5,69,3,2.5,2,0,0,0,0
2019,June,26,87,87,87,79,79,79,78,78,78,3,3,3,0,0,0,0
2019,June,27,93,88,83,80,79,78,91,76.5,62,5,4,3,0,0,0,0
2019,June,28,96,96,96,70,70,70,44,44,44,6,6,6,0,0,0,0
2019,June,29,95,95,95,69,69,69,43,43,43,12,12,12,0,0,0,0
2019,June,30,107,98,89,78,71,64,69,47,25,6,6,6,0,0,0,0
2019,July,1,82,82,82,76,76,76,83,83,83,5,5,5,0,0,0,0
2019,July,2,94,89.5,85,75,73,71,72,59.5,47,6,4,2,0,0,0,0
2019,July,3,85,85,85,78,78,78,78,78,78,2,2,2,0,0,0,0
2019,July,4,88,88,88,76,76,76,68,68,68,6,6,6,0,0,0,0
2019,July,5,81,81,81,81,81,81,100,100,100,5,5,5,0,0,0,0
2019,July,7,85,85,85,85,85,85,100,100,100,2,2,2,0,0,0,0
2019,July,8,81,81,81,81,81,81,100,100,100,7,7,7,0,0,0,0
2019,July,9,81,79.5,78,81,79.5,78,100,100,100,5,5,5,0,0,0,0
2019,July,10,82,81,80,82,81,80,100,100,100,5,5,5,0,0,0,0
2019,July,11,93,88,83,85,83.7,83,100,88.3,72,10,8,7,0,0,0,0
2019,July,12,87,84,81,84,82.5,81,100,95,90,9,6,3,0,0,0,0
2019,July,13,83,83,83,79,79,79,85,85,85,8,8,8,0,0,0,0
2019,July,14,89,86.5,84,78,77.5,77,78,74,70,15,11,7,0,0,0,0
2019,July,15,83,83,83,77,77,77,82,82,82,5,5,5,0,0,0,0
2019,July,16,89,84.5,80,82,81,80,100,89,78,12,7.5,3,0,0,0,0
2019,July,17,85,82,79,83,81,79,100,97,94,6,4.5,3,0,0,0,0
2019,July,19,86,86,86,86,86,86,100,100,100,3,3,3,0,0,0,0
2019,July,23,89,87,85,88,85,82,96,94,92,7,6.5,6,0,0,0,0
2019,July,24,92,88.5,85,89,87,85,100,96,92,3,2.5,2,0,0,0,0
2019,July,25,84,84,84,84,84,84,100,100,100,3,3,3,0,0,0,0
2019,July,26,80,80,80,80,80,80,100,100,100,3,3,3,0,0,0,0
2019,July,28,82,81,80,82,81,80,100,100,100,7,6,5,0,0,0,0
2019,July,29,85,85,85,85,85,85,100,100,100,6,6,6,0,0,0,0
2019,July,30,86,83.5,81,86,83.5,81,100,100,100,7,6,5,0,0,0,0
2019,Aug,1,88,85,82,88,85,82,100,100,100,6,4.5,3,0,0,0,0
2019,Aug,6,84,84,84,84,84,84,100,100,100,5,5,5,0,0,0,0
2019,Aug,8,92,92,92,82,82,82,71,71,71,12,12,12,0,0,0,0
2019,Aug,9,83,83,83,83,83,83,100,100,100,12,12,12,0,0,0,0
2019,Aug,10,89,89,89,89,89,89,100,100,100,8,8,8,0,0,0,0
2019,Aug,11,86,86,86,86,86,86,100,100,100,9,9,9,0,0,0,0
2019,Aug,15,84,84,84,84,84,84,100,100,100,10,10,10,0,0,0,0
2019,Aug,18,78,77.5,77,78,77.5,77,100,100,100,5,4,3,0,0,0,0
2019,Aug,19,77,77,77,77,77,77,100,100,100,0,0,0,0,0,0,0
2019,Aug,21,85,82,79,83,81,79,100,96,92,5,4,3,0,0,0,0
2019,Aug,22,77,77,77,77,77,77,100,100,100,3,3,3,0,0,0,0
2019,Aug,23,82,79,76,82,79,76,100,100,100,5,3,1,0,0,0,0
2019,Aug,24,84,82,80,84,82,80,100,100,100,3,2,1,0,0,0,0
2019,Aug,25,81,79.5,78,81,79.5,78,100,100,100,2,1,0,0,0,0,0
2019,Aug,26,85,85,85,85,85,85,100,100,100,6,6,6,0,0,0,0
2019,Aug,27,86,81.5,77,83,80,77,100,94.5,89,2,1,0,0,0,0,0
2019,Aug,28,87,82.5,78,82,80,78,100,91,82,9,5.5,2,0,0,0,0
2019,Aug,29,80,80,80,80,80,80,100,100,100,2,2,2,0,0,0,0
2019,Aug,30,82,82,82,81,81,81,97,97,97,2,2,2,0,0,0,0.28
2019,Aug,31,89,84.5,80,83,81.5,80,100,91.5,83,1,1,1,0,0,0,0
2019,Sep,1,87,84.5,82,82,82,82,100,92.5,85,6,3.5,1,0,0,0,0
2019,Sep,2,84,84,84,84,84,84,100,100,100,2,2,2,0,0,0,1.26
2019,Sep,3,89,85.5,82,81,80.5,80,97,85,73,8,4.5,1,0,0,0,0
2019,Sep,4,81,81,81,81,81,81,100,100,100,1,1,1,0,0,0,0
2019,Sep,5,79,79,79,79,79,79,100,100,100,1,1,1,0,0,0,0
2019,Sep,13,84,82,80,80,80,80,100,94,88,7,4.5,2,0,0,0,0.12
2019,Sep,14,82,81.5,81,80,79.5,79,95,93.5,92,6,3,0,0,0,0,0
2019,Sep,15,79,79,79,79,79,79,100,100,100,2,2,2,0,0,0,0
2019,Sep,16,78,78,78,78,78,78,100,100,100,1,1,1,0,0,0,0
2019,Sep,17,87,83.5,80,84,82,80,100,95,90,2,1.5,1,0,0,0,0
2019,Sep,20,82,79,76,76,75,74,100,88.5,77,6,4,2,0,0,0,0
2019,Sep,21,85,81,77,79,78,77,100,90.5,81,5,3.5,2,0,0,0,0
2019,Sep,22,78,77,76,78,77,76,100,100,100,2,2,2,0,0,0,0.51
2019,Sep,23,82,79,76,75,74.5,74,96,87,78,6,4.5,3,0,0,0,0
2019,Sep,24,78,77,76,76,75.5,75,100,95,90,3,2.5,2,0,0,0,0
2019,Sep,25,76,76,76,76,76,76,100,100,100,7,7,7,0,0,0,0
2019,Sep,26,76,76,76,76,76,76,100,100,100,6,6,6,0,0,0,0
2019,Sep,27,76,75.5,75,76,75.5,75,100,100,100,6,5.5,5,0,0,0,0.43
2019,Sep,28,77,77,77,77,77,77,100,100,100,6,6,6,0,0,0,0
2019,Sep,29,76,76,76,76,76,76,100,100,100,3,3,3,0,0,0,0.28
2019,Sep,30,76,76,76,76,76,76,100,100,100,3,3,3,0,0,0,0.28
2019,Oct,1,82,77.7,74,77,75.7,74,100,94.3,83,5,3.3,2,0,0,0,0.47
2019,Oct,2,80,77,74,79,76.5,74,100,99,98,5,3,1,0,0,0,0
2019,Oct,3,80,76,72,77,74,71,99,94,89,1,0.5,0,0,0,0,0
2019,Oct,4,72,72,72,72,72,72,100,100,100,2,2,2,0,0,0,0
2019,Oct,5,74,74,74,74,74,74,100,100,100,3,3,3,0,0,0,0
2019,Oct,7,84,76.7,69,72,70.3,69,100,82.3,62,8,4.7,0,0,0,0,0
2019,Oct,8,69,69,69,68,68,68,99,99,99,3,3,3,0,0,0,0
2019,Oct,9,69,69,69,69,69,69,100,100,100,0,0,0,0,0,0,0
2019,Oct,10,79,74,69,69,69,69,100,86,72,1,0.5,0,0,0,0,0
2019,Oct,11,71,71,71,67,67,67,86,86,86,1,1,1,0,0,0,0
2019,Oct,13,68,68,68,68,68,68,100,100,100,1,1,1,0,0,0,0
2019,Oct,14,80,80,80,69,69,69,68,68,68,5,5,5,0,0,0,0
2019,Oct,15,67,67,67,67,67,67,100,100,100,0,0,0,0,0,0,0
2019,Oct,17,68,68,68,68,68,68,100,100,100,0,0,0,0,0,0,0
2019,Oct,18,70,70,70,70,70,70,100,100,100,0,0,0,0,0,0,0
2019,Oct,19,80,80,80,73,73,73,81,81,81,3,3,3,0,0,0,0
2019,Oct,20,78,78,78,72,72,72,81,81,81,2,2,2,0,0,0,0
2019,Oct,21,63,63,63,63,63,63,100,100,100,1,1,1,0,0,0,0
2019,Oct,26,63,63,63,63,63,63,100,100,100,6,6,6,0,0,0,0
2019,Oct,27,72,68,64,65,64.5,64,100,90,80,6,5.5,5,0,0,0,0
2019,Oct,28,81,73.5,66,66,66,66,100,80.5,61,5,3,1,0,0,0,0
2019,Oct,29,82,82,82,64,64,64,53,53,53,1,1,1,0,0,0,0
2019,Nov,9,80,80,80,59,59,59,49,49,49,6,6,6,0,0,0,0
2019,Nov,10,81,72,63,63,61,59,99,73,47,6,4.5,3,0,0,0,0
2019,Nov,11,59,59,59,58,58,58,96,96,96,3,3,3,0,0,0,0
2019,Nov,12,72,65,58,66,62,58,100,91.5,83,0,0,0,0,0,0,0
2019,Nov,13,59,59,59,59,59,59,100,100,100,2,2,2,0,0,0,0
2019,Nov,14,62,62,62,62,62,62,100,100,100,0,0,0,0,0,0,0
2019,Nov,15,71,65,60,71,65,60,100,100,100,2,1,0,0,0,0,0
2019,Nov,16,67,67,67,67,67,67,100,100,100,5,5,5,0,0,0,0
2019,Nov,17,74,66,58,64,61,58,100,86,72,6,4,2,0,0,0,0
2019,Nov,18,55,55,55,55,55,55,100,100,100,0,0,0,0,0,0,0
2019,Nov,19,55,55,55,55,55,55,100,100,100,0,0,0,0,0,0,0
2019,Nov,20,53,53,53,53,53,53,100,100,100,0,0,0,0,0,0,0
2019,Nov,21,54,54,54,54,54,54,100,100,100,1,1,1,0,0,0,0
2019,Nov,22,60,57,54,60,57,54,100,100,100,1,0.5,0,0,0,0,0
2019,Nov,24,64,64,64,64,64,64,100,100,100,2,2,2,0,0,0,0
2019,Nov,25,72,68.5,65,72,68.5,65,100,100,100,1,1,1,0,0,0,0
2019,Nov,26,58,58,58,58,58,58,100,100,100,0,0,0,0,0,0,0
2019,Nov,27,61,61,61,61,61,61,100,100,100,3,3,3,0,0,0,0
2019,Nov,29,63,63,63,63,63,63,100,100,100,6,6,6,0,0,0,0.24
2019,Nov,30,60,58.5,57,60,58.5,57,100,100,100,2,1,0,0,0,0,0
2019,Dec,3,48,48,48,48,48,48,100,100,100,0,0,0,0,0,0,0
2019,Dec,4,46,46,46,46,46,46,100,100,100,0,0,0,0,0,0,0
2019,Dec,5,60,53,46,54,50,46,100,90.5,81,1,0.5,0,0,0,0,0
2019,Dec,6,53,50.5,48,53,52.5,52,100,50,0,1,1,1,0,0,0,0
2019,Dec,8,53,50,47,53,50,47,100,100,100,2,1.5,1,0,0,0,0
2019,Dec,9,61,54,47,61,54,47,100,100,100,3,1.5,0,0,0,0,0
2019,Dec,10,52,50,48,52,50,48,100,100,100,0,0,0,0,0,0,0
2019,Dec,12,56,56,56,56,56,56,100,100,100,2,2,2,0,0,0,0
2019,Dec,13,58,58,58,58,58,58,100,100,100,0,0,0,0,0,0,0
2019,Dec,14,57,57,57,57,57,57,100,100,100,6,6,6,0,0,0,0
2019,Dec,15,51,51,51,51,51,51,100,100,100,1,1,1,0,0,0,0
2019,Dec,16,51,51,51,51,51,51,100,100,100,7,7,7,0,0,0,0
2019,Dec,19,55,50,45,49,47,45,100,89.5,79,3,2.5,2,0,0,0,0
2019,Dec,20,44,44,44,44,44,44,100,100,100,2,2,2,0,0,0,0
2019,Dec,22,49,49,49,49,49,49,100,100,100,5,5,5,0,0,0,0
2019,Dec,23,44,44,44,44,44,44,100,100,100,0,0,0,0,0,0,0
2019,Dec,24,48,48,48,48,48,48,100,100,100,7,7,7,0,0,0,0
2019,Dec,26,40,40,40,40,40,40,100,100,100,6,6,6,0,0,0,0
2019,Dec,29,44,44,44,44,44,44,100,100,100,1,1,1,0,0,0,0
2018,Jan,1,55,49.8,45,53,49.3,45,100,97.5,90,2,1,0,0,0,0,0
2018,Jan,2,52,51,50,52,50.3,49,100,96.5,88,2,1.8,1,0,0,0,0
2018,Jan,3,55,50.8,48,52,48.3,47,94,90.5,86,5,2.8,1,0,0,0,0
2018,Jan,4,53,46.5,43,49,45.5,43,100,96,84,3,1.8,0,0,0,0,0
2018,Jan,5,57,49.8,45,47,45.8,45,100,87.5,69,3,2,1,0,0,0,0
2018,Jan,6,61,48.8,42,51,46.3,42,100,92.3,69,3,1.8,0,0,0,0,0
2018,Jan,7,65,58,45,46,44.3,42,100,65,43,7,3.3,0,0,0,0,0
2018,Jan,8,65,54.3,40,43,42,40,100,67.5,44,6,2,0,0,0,0,0
2018,Jan,9,64,53.5,41,46,44.3,41,100,74.8,51,5,2.3,0,0,0,0,0
2018,Jan,10,67,56,43,46,44.8,43,100,70.3,47,9,4,1,0,0,0,0
2018,Jan,11,69,57.8,43,44,42,41,99,61,37,9,4,1,0,0,0,0
2018,Jan,12,68,58,43,43,40.5,39,89,56,34,3,1.5,0,0,0,0,0
2018,Jan,13,72,59.5,46,47,46.3,46,97,66,39,3,2.3,1,0,0,0,0
2018,Jan,15,68,57.3,44,46,44.3,43,96,66.5,41,10,3.5,0,0,0,0,0
2018,Jan,16,71,58.3,43,42,41.3,40,92,59.3,33,6,3,1,0,0,0,0
2018,Jan,17,69,58.8,44,50,46.5,42,93,66.8,47,6,3.5,1,0,0,0,0
2018,Jan,18,73,58.8,48,55,51.3,48,100,54.5,0,3,2,1,0,0,0,0
2018,Jan,19,74,65.7,50,55,53,50,100,67,49,3,2.3,1,0,0,0,0
2018,Jan,20,51,49.5,48,51,49.5,48,100,100,100,2,1.5,1,0,0,0,0
2018,Jan,21,69,62.7,50,48,46,44,86,58,41,2,1.7,1,0,0,0,0
2018,Jan,22,69,54.7,44,49,46,44,100,75,48,3,1,0,0,0,0,0
2018,Jan,23,64,60,55,55,50,46,81,70.3,59,6,5,3,0,0,0,0
2018,Jan,24,58,50.8,46,55,50,46,100,97,88,7,5,3,0,0,0,0
2018,Jan,25,63,51.5,45,54,49.3,45,100,93.3,73,7,3.5,2,0,0,0,0
2018,Jan,26,67,53.8,42,53,47,42,100,81,53,6,2.5,0,0,0,0,0
2018,Jan,27,50,47.3,46,50,47.3,46,100,100,100,3,2.3,1,0,0,0,0
2018,Jan,28,69,53.3,45,54,37.8,0,100,63.5,0,3,2.8,2,0,0,0,0
2018,Jan,29,74,57.8,44,50,46.8,44,100,73,39,6,2.5,0,0,0,0,0
2018,Jan,30,76,63.5,49,51,49.3,48,100,65.3,40,12,5.8,1,0,0,0,0
2018,Jan,31,75,64.8,54,51,48.8,44,91,61.5,33,12,7.8,5,0,0,0,0
2018,Feb,1,76,70,58,53,49,46,70,49.3,34,5,3,1,0,0,0,0
2018,Feb,2,76,66.3,55,56,54.5,52,98,69.8,44,5,2.8,1,0,0,0,0
2018,Feb,3,73,64.8,57,53,50.3,49,84,61.8,43,8,5,2,0,0,0,0
2018,Feb,4,71,63,48,45,41.7,39,88,51.3,31,14,8.7,5,0,0,0,0
2018,Feb,5,71,59.8,48,45,41.5,34,83,56,26,7,3.8,1,0,0,0,0
2018,Feb,6,67,61,54,52,47.8,43,93,65.3,42,10,4.5,1,0,0,0,0
2018,Feb,7,70,61.3,52,47,43.5,36,82,56,31,12,5,2,0,0,0,0
2018,Feb,8,70,55.3,45,48,43.3,37,100,73.7,29,5,2,0,0,0,0,0
2018,Feb,9,73,65.7,53,46,44.3,42,76,49,32,3,2.3,1,0,0,0,0
2018,Feb,10,75,68.3,57,46,41,36,67,41,24,5,2.7,0,0,0,0,0
2018,Feb,11,68,63.3,60,54,45,38,60,51,43,6,4.7,3,0,0,0,0
2018,Feb,12,68,62.8,59,59,56.8,54,86,80.8,71,12,9,7,0,0,0,0
2018,Feb,13,71,61.3,53,60,56.3,53,100,85.3,62,7,5.3,3,0,0,0,0
2018,Feb,14,71,64.7,54,54,48.3,44,100,60.3,37,10,7,3,0,0,0,0
2018,Feb,15,75,63.3,51,53,50.3,49,94,66.5,46,12,6.8,3,0,0,0,0
2018,Feb,16,76,68,56,56,54.3,52,98,65,43,7,5,2,0,0,0,0
